variable,etiqueta_codebook,modulo,tipo_version,n_informativos,pct_valores_informativos,es_tecnica,es_residual,es_sensibilidad,decision_funcional
UDCCWDFLBLU,FELT BLUE OR DOWN AFTER USING LESS OR STOPPING COCAINE,SUBSTANCE USE DISORDER,Original u otra,47245,99.886,False,False,False,Conservar como predictor principal
UDCCWDHNGRY,FEELING HUNGRY - COC WITHDRAWAL SYMPTOM PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,46442,98.188,False,False,False,Conservar como predictor principal
UDCCWDSITST,SLOWED DOWN/RESTLESS - COC WITHDRAWAL SYMPTOM PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,46442,98.188,False,False,False,Conservar como predictor principal
UDCCWDSLEEP,TROUBLE/MORE SLEEPING - COC WITHDRAWAL SYMPTOM PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,46442,98.188,False,False,False,Conservar como predictor principal
UDCCWDTIRED,FEELING TIRED/EXHAUSTED - COC WITHDRAWAL SYMPTOM PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,46442,98.188,False,False,False,Conservar como predictor principal
UDCCWORKPRB,COCAINE CAUSE SERIOUS PRBS AT HOME/WORK/SCH PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47247,99.89,False,False,False,Conservar como predictor principal
UDCCWSHSTOP,OFTEN WISH CUT DOWN OR STOP COCAINE USE PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,46930,99.22,False,False,False,Conservar como predictor principal
UDHAFMLYCTD,CONTD HALLUC USE DESPITE HAL CAUSE ARGUMENTS W/FAM/FRNDS,SUBSTANCE USE DISORDER,Original u otra,44748,94.607,False,False,False,Conservar como predictor principal
UDHAFMLYPRB,HALLUC CAUSE ARGUMENTS/PROBS W/FAMILY/FRIENDS PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47030,99.431,False,False,False,Conservar como predictor principal
UDHAGETHURT,HALLUC USE INCREASED CHANCE GETTING HURT PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47028,99.427,False,False,False,Conservar como predictor principal
UDHAHLTHCTD,CONTD TO USE HALLUC DESPITE HALLUC CAUSE/WORSEN PHYS PRBS,SUBSTANCE USE DISORDER,Original u otra,44734,94.577,False,False,False,Conservar como predictor principal
UDHAHLTHPRB,ANY LONG-LASTING PHYS PRBS CAUSED/WORSND BY HAL PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47030,99.431,False,False,False,Conservar como predictor principal
UDHALESSEFF,SAME AMT HALLUC HAS LESS EFFECT THAN IT USED TO,SUBSTANCE USE DISORDER,Original u otra,46973,99.311,False,False,False,Conservar como predictor principal
UDHALRGAMTS,USED HAL LARGER AMTS OR LONGER TIME THAN MEANT TO PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47032,99.436,False,False,False,Conservar como predictor principal
UDHAMNTLCTD,CONTD HALLUC USE DESPITE HAL CSE/WRSN EMOT/MNTL HLTH PRBS,SUBSTANCE USE DISORDER,Original u otra,44756,94.624,False,False,False,Conservar como predictor principal
UDHAMNTLPRB,ANY EMOT/MNTL HLTH PRBS CAUSED/WORSND BY HALLUC PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47014,99.397,False,False,False,Conservar como predictor principal
UDHANEEDMOR,NEEDED A LOT MORE HALLUC TO GET FEELING YOU WANT,SUBSTANCE USE DISORDER,Original u otra,47030,99.431,False,False,False,Conservar como predictor principal
UDHANOTSTOP,UNABLE TO CUT/STOP HALLUC MORE THAN ONE TIME PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,44890,94.907,False,False,False,Conservar como predictor principal
UDHASTOPACT,LESS ACTIVITIES B/C OF HALLUC USE PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47029,99.429,False,False,False,Conservar como predictor principal
UDHASTRURGE,STRONG URGE TO USE HALLUC IN PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,46981,99.328,False,False,False,Conservar como predictor principal
UDHATIMEGET,SPENT GREAT DEAL TIME TRY TO GET/GETTING HAL IN PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,46970,99.304,False,False,False,Conservar como predictor principal
UDHATIMEUSE,SPENT GREAT DEAL OF TIME USING/FEEL EFF OF HAL PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47031,99.433,False,False,False,Conservar como predictor principal
UDHATRYSTOP,TRY TO CUT DOWN/STOP HALLUC USE IN PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47027,99.425,False,False,False,Conservar como predictor principal
UDHAWANTBAD,WANTED TO USE HALLUC SO BADLY IN PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47032,99.436,False,False,False,Conservar como predictor principal
UDHAWORKPRB,HALLUC CAUSE SERIOUS PRBS AT HOME/WORK/SCH PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47030,99.431,False,False,False,Conservar como predictor principal
UDHAWSHSTOP,OFTEN WISH CUT DOWN OR STOP HALLUC PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,46850,99.051,False,False,False,Conservar como predictor principal
UDHEAVOIDWD,USE HEROIN TO GET OVER/AVOID HEROIN WITHDRAWAL IN PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47274,99.947,False,False,False,Conservar como predictor principal
UDHEAVWHERN,USED HEROIN TO GET OVER/AVOID HER WITHDRAWAL IN PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47207,99.805,False,False,False,Conservar como predictor principal
UDHEAVWOTHR,USED SOMETHING ELSE TO GET OVR/AVD HER WITHDRAWAL PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47206,99.803,False,False,False,Conservar como predictor principal
UDHEAVWPNRL,USED PN RLVR TO GET OVER/AVOID HER WITHDRAWAL IN PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47194,99.778,False,False,False,Conservar como predictor principal
UDHEFMLYCTD,CONTD HEROIN DESPITE HEROIN CAUSE ARGUMENTS W/FAM/FRNDS,SUBSTANCE USE DISORDER,Original u otra,47200,99.791,False,False,False,Conservar como predictor principal
UDHEFMLYPRB,HEROIN CAUSE ARGUMENTS/PROBS W/FAMILY/FRIENDS PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47274,99.947,False,False,False,Conservar como predictor principal
UDHEGETHURT,HEROIN INCREASED CHANCE GETTING HURT PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47274,99.947,False,False,False,Conservar como predictor principal
UDHEHLTHCTD,CONTD TO USE HEROIN DESPITE HEROIN CAUSE/WORSEN PHYS PRBS,SUBSTANCE USE DISORDER,Original u otra,47181,99.751,False,False,False,Conservar como predictor principal
UDHEHLTHPRB,ANY LONG-LASTING PHYS PRBS CAUSED/WORSND BY HEROIN PST 12MOS,SUBSTANCE USE DISORDER,Original u otra,47275,99.949,False,False,False,Conservar como predictor principal
UDHELESSEFF,SAME AMT HEROIN HAS LESS EFFECT THAN IT USED TO,SUBSTANCE USE DISORDER,Original u otra,47193,99.776,False,False,False,Conservar como predictor principal
UDHELRGAMTS,USED HER LARGER AMTS OR LONGER TIME THAN MEANT TO PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47275,99.949,False,False,False,Conservar como predictor principal
UDHEMNTLCTD,CONTD HEROIN USE DESPITE HEROIN CSE/WRSN EMOT/MNTL HLTH PRBS,SUBSTANCE USE DISORDER,Original u otra,47147,99.679,False,False,False,Conservar como predictor principal
UDHEMNTLPRB,ANY EMOT/MNTL HLTH PRBS CAUSED/WORSND BY HEROIN PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47222,99.837,False,False,False,Conservar como predictor principal
UDHENEEDMOR,NEEDED A LOT MORE HEROIN TO GET FEELING YOU WANT,SUBSTANCE USE DISORDER,Original u otra,47274,99.947,False,False,False,Conservar como predictor principal
UDHENOTSTOP,UNABLE TO CUT/STOP HEROIN USE MORE THAN ONE TIME PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47217,99.827,False,False,False,Conservar como predictor principal
UDHESTOPACT,LESS ACTIVITIES B/C OF HEROIN USE PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47274,99.947,False,False,False,Conservar como predictor principal
UDHESTRURGE,STRONG URGE TO USE HEROIN IN PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47184,99.757,False,False,False,Conservar como predictor principal
UDHETIMEGET,SPENT GREAT DEAL TIME TRY TO GET/GETTING HEROIN PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47189,99.767,False,False,False,Conservar como predictor principal
UDHETIMEUSE,SPENT GREAT DEAL OF TIME USING/FEEL EFF OF HEROIN PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47275,99.949,False,False,False,Conservar como predictor principal
UDHETRYSTOP,TRY TO CUT DOWN/STOP HEROIN USE IN PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47275,99.949,False,False,False,Conservar como predictor principal
UDHEWANTBAD,WANTED TO USE HEROIN SO BADLY IN PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47275,99.949,False,False,False,Conservar como predictor principal
UDHEWDCRAMP,HAVING MUSCLE CRAMPS/ACHES-HER WITHDRAWAL SYMPTOM PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47274,99.947,False,False,False,Conservar como predictor principal
UDHEWDDIARR,HAVING DIARRHEA - HEROIN WITHDRAWAL SYMPTOM PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47273,99.945,False,False,False,Conservar como predictor principal
UDHEWDFEVER,HAVING FEVER - HEROIN WITHDRAWAL SYMPTOM PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47272,99.943,False,False,False,Conservar como predictor principal
UDHEWDFLBLU,FEELING BLUE/DOWN - HEROIN WITHDRAWAL SYMPTOM PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47273,99.945,False,False,False,Conservar como predictor principal
UDHEWDRUNNY,TEARY EYES/RUNNY NOSE - HER WITHDRAWAL SYMPTOM PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47273,99.945,False,False,False,Conservar como predictor principal
UDHEWDSLEEP,HAVING TRBL SLEEPING - HEROIN WITHDRAWAL SYMPTOM PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47273,99.945,False,False,False,Conservar como predictor principal
UDHEWDSWEAT,SWEATY/LRG PUPILS/HAIR STNDING UP-HER W/DRWAL SYM PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47274,99.947,False,False,False,Conservar como predictor principal
UDHEWDVOMIT,VOMITING/NAUSEOUS - HEROIN WITHDRAWAL SYMPTOM PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47273,99.945,False,False,False,Conservar como predictor principal
UDHEWDYAWNS,YAWNING - HEROIN WITHDRAWAL SYMPTOM PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47274,99.947,False,False,False,Conservar como predictor principal
UDHEWORKPRB,HEROIN CAUSE SERIOUS PRBS AT HOME/WORK/SCH PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47274,99.947,False,False,False,Conservar como predictor principal
UDHEWSHSTOP,OFTEN WISH CUT DOWN OR STOP HEROIN USE PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47183,99.755,False,False,False,Conservar como predictor principal
UDINFMLYCTD,CONTD INHALANT USE DESPITE INH CAUSE ARGUMENTS W/FAM/FRNDS,SUBSTANCE USE DISORDER,Original u otra,46632,98.59,False,False,False,Conservar como predictor principal
UDINFMLYPRB,INHALANTS CAUSE ARGUMENTS/PROBS W/FAMILY/FRIENDS PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47172,99.731,False,False,False,Conservar como predictor principal
UDINGETHURT,INHALANT USE INCREASED CHANCE GETTING HURT PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47172,99.731,False,False,False,Conservar como predictor principal
UDINHLTHCTD,CONTD TO USE INHALANTS DESPITE INH CAUSE/WORSEN PHYS PRBS,SUBSTANCE USE DISORDER,Original u otra,46638,98.603,False,False,False,Conservar como predictor principal
UDINHLTHPRB,ANY LONG-LASTING PHYS PRBS CAUSED/WORSND BY INH PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47171,99.729,False,False,False,Conservar como predictor principal
UDINLESSEFF,SAME AMT INHALANTS HAS LESS EFFECT THAN IT USED TO,SUBSTANCE USE DISORDER,Original u otra,47129,99.641,False,False,False,Conservar como predictor principal
UDINLRGAMTS,USED INH LARGER AMTS OR LONGER TIME THAN MEANT TO PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47172,99.731,False,False,False,Conservar como predictor principal
UDINMNTLCTD,CONTD INH USE DESPITE INH CSE/WRSN EMOT/MNTL HLTH PRBS,SUBSTANCE USE DISORDER,Original u otra,46622,98.569,False,False,False,Conservar como predictor principal
UDINMNTLPRB,ANY EMOT/MNTL HLTH PRBS CAUSED/WORSND BY INH PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47153,99.691,False,False,False,Conservar como predictor principal
UDINNEEDMOR,NEEDED A LOT MORE INHALANTS TO GET FEELING YOU WANT,SUBSTANCE USE DISORDER,Original u otra,47172,99.731,False,False,False,Conservar como predictor principal
UDINNOTSTOP,UNABLE TO CUT/STOP INH USE MORE THAN ONE TIME PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,46701,98.736,False,False,False,Conservar como predictor principal
UDINSTOPACT,LESS ACTIVITIES B/C OF INHALANT USE PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47173,99.734,False,False,False,Conservar como predictor principal
UDINSTRURGE,STRONG URGE TO USE INHALANTS IN PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47147,99.679,False,False,False,Conservar como predictor principal
UDINTIMEGET,SPENT GREAT DEAL TIME TRY TO GET/GETTING INH IN PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47142,99.668,False,False,False,Conservar como predictor principal
UDINTIMEUSE,SPENT GREAT DEAL OF TIME USING/FEEL EFF OF INH PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47172,99.731,False,False,False,Conservar como predictor principal
UDINTRYSTOP,TRY TO CUT DOWN/STOP INHALANT USE IN PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47170,99.727,False,False,False,Conservar como predictor principal
UDINWANTBAD,WANTED TO USE INHALANTS SO BADLY IN PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47172,99.731,False,False,False,Conservar como predictor principal
UDINWORKPRB,INHALANTS CAUSE SERIOUS PRBS AT HOME/WORK/SCH PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47172,99.731,False,False,False,Conservar como predictor principal
UDINWSHSTOP,OFTEN WISH CUT DOWN OR STOP INH USE PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47086,99.55,False,False,False,Conservar como predictor principal
UDMEAVOIDWD,USE METH TO GET OVER/AVOID METH WITHDRAWAL IN PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47241,99.877,False,False,False,Conservar como predictor principal
UDMEAVWCOCN,USED COC/CRK TO GET OVER/AVOID METH WITHDRAWAL IN PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,46867,99.087,False,False,False,Conservar como predictor principal
UDMEAVWMETH,USED METH TO GET OVER/AVOID METH WITHDRAWAL IN PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,46867,99.087,False,False,False,Conservar como predictor principal
UDMEAVWOTHR,USED SOMTHING ELSE TO GET OVR/AVD METH WITHDRAWAL PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,46866,99.085,False,False,False,Conservar como predictor principal
UDMEAVWSTIM,USED STM TO GET OVER/AVOID METH WITHDRAWAL IN PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,46866,99.085,False,False,False,Conservar como predictor principal
UDMEFMLYCTD,CONTD METH USE DESPITE METH CAUSE ARGUMENTS W/FAM/FRNDS,SUBSTANCE USE DISORDER,Original u otra,46921,99.201,False,False,False,Conservar como predictor principal
UDMEFMLYPRB,METH CAUSE ARGUMENTS/PROBS W/FAMILY/FRIENDS PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47242,99.879,False,False,False,Conservar como predictor principal
UDMEGETHURT,METH INCREASED CHANCE GETTING HURT PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47242,99.879,False,False,False,Conservar como predictor principal
UDMEHLTHCTD,CONTD TO USE METH DESPITE METH CAUSE/WORSEN PHYS PRBS,SUBSTANCE USE DISORDER,Original u otra,46868,99.089,False,False,False,Conservar como predictor principal
UDMEHLTHPRB,ANY LONG-LASTING PHYS PRBS CAUSED/WORSND BY METH PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47243,99.882,False,False,False,Conservar como predictor principal
UDMELESSEFF,SAME AMT METH HAS LESS EFFECT THAN IT USED TO,SUBSTANCE USE DISORDER,Original u otra,47029,99.429,False,False,False,Conservar como predictor principal
UDMELRGAMTS,USED METH LARGER AMTS OR LONGER TIME THAN MEANT TO PST 12 MO,SUBSTANCE USE DISORDER,Original u otra,47244,99.884,False,False,False,Conservar como predictor principal
UDMEMNTLCTD,CONTD METH USE DESPITE METH CSE/WRSN EMOT/MNTL HLTH PRBS,SUBSTANCE USE DISORDER,Original u otra,46797,98.939,False,False,False,Conservar como predictor principal
UDMEMNTLPRB,ANY EMOT/MNTL HLTH PRBS CAUSED/WORSND BY METH PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47115,99.611,False,False,False,Conservar como predictor principal
UDMENEEDMOR,NEEDED A LOT MORE METH TO GET FEELING YOU WANT,SUBSTANCE USE DISORDER,Original u otra,47244,99.884,False,False,False,Conservar como predictor principal
UDMENOTSTOP,UNABLE TO CUT/STOP METH MORE THAN ONE TIME PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47012,99.393,False,False,False,Conservar como predictor principal
UDMESTOPACT,LESS ACTIVITIES B/C OF METH USE PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47243,99.882,False,False,False,Conservar como predictor principal
UDMESTRURGE,STRONG URGE TO USE METH IN PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47033,99.438,False,False,False,Conservar como predictor principal
UDMETIMEGET,SPENT GREAT DEAL TIME TRY TO GET/GETTING METH IN PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,46964,99.292,False,False,False,Conservar como predictor principal
UDMETIMEUSE,SPENT GREAT DEAL OF TIME USING/FEEL EFF OF METH PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47243,99.882,False,False,False,Conservar como predictor principal
UDMETRYSTOP,TRY TO CUT DOWN/STOP METH USE IN PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47244,99.884,False,False,False,Conservar como predictor principal
UDMEWANTBAD,WANTED TO USE METH SO BADLY IN PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47244,99.884,False,False,False,Conservar como predictor principal
UDMEWDDREAM,HAVING BAD DREAMS - METH WITHDRAWAL SYMPTOM PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,46968,99.3,False,False,False,Conservar como predictor principal
UDMEWDFLBLU,FELT BLUE OR DOWN AFTER USING LESS OR STOPPING METH,SUBSTANCE USE DISORDER,Original u otra,47242,99.879,False,False,False,Conservar como predictor principal
UDMEWDHNGRY,FEELING HUNGRY -  METH WITHDRAWAL SYMPTOM PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,46968,99.3,False,False,False,Conservar como predictor principal
UDMEWDSITST,FEELING SLOWED DOWN/RESTLESS -MTH W/DRAWL SYMPTOM PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,46968,99.3,False,False,False,Conservar como predictor principal
UDMEWDSLEEP,TROUBLE/MORE SLEEP - METH WITHDRAWAL SYMPTOM PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,46968,99.3,False,False,False,Conservar como predictor principal
UDMEWDTIRED,FEELING TIRED/EXHAUSTED - METH WITHDRAWAL SYMPTOM PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,46968,99.3,False,False,False,Conservar como predictor principal
UDMEWORKPRB,METH CAUSE SERIOUS PRBS AT HOME/WORK/SCH PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47242,99.879,False,False,False,Conservar como predictor principal
UDMEWSHSTOP,OFTEN WISH CUT DOWN OR STOP METH USE PAST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,46945,99.252,False,False,False,Conservar como predictor principal
UDMJAVOIDWD,USE MJ/DRG TO GET OVER/AVOID MJ WITHDRAWAL IN PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47052,99.478,False,False,False,Conservar como predictor principal
UDMJAVWMARJ,USED MARIJUANA TO GET OVER/AVOID MJ WITHDRAWAL IN PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,37077,78.389,False,False,False,Conservar como predictor principal
UDMJAVWOTHR,USED SOMETHING ELSE TO GET OVR/AVD MJ WITHDRAWAL PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,37073,78.38,False,False,False,Conservar como predictor principal
UDMJFMLYCTD,CONTD MARIJUANA USE DESPITE MJ CAUSE ARGUMENTS W/FAM/FRNDS,SUBSTANCE USE DISORDER,Original u otra,36846,77.9,False,False,False,Conservar como predictor principal
UDMJFMLYPRB,MARIJUANA CAUSE ARGUMENTS/PROBS W/FAMILY/FRIENDS PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47053,99.48,False,False,False,Conservar como predictor principal
UDMJGETHURT,MARIJUANA USE INCREASED CHANCE GETTING HURT PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47053,99.48,False,False,False,Conservar como predictor principal
UDMJHLTHCTD,CONTD TO USE MARIJUANA DESPITE MJ CAUSE/WORSEN PHYS PRBS,SUBSTANCE USE DISORDER,Original u otra,36868,77.947,False,False,False,Conservar como predictor principal
UDMJHLTHPRB,ANY LONG-LASTING PHYS PRBS CAUSED/WORSND BY MJ PST 12 MOS,SUBSTANCE USE DISORDER,Original u otra,47058,99.49,False,False,False,Conservar como predictor principal
