variable,etiqueta_codebook,modulo,tipo_version,n_informativos,pct_valores_informativos,es_tecnica,es_residual,es_sensibilidad,decision_funcional,decision_modulo,justificacion
DSTEFF12,HOW OFT FELT EVERYTHING AN EFFORT IN WORST MON,ADULT MENTAL HEALTH,Original u otra,15341,32.434,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
DSTEFF30,HOW OFT FELT EVERYTHING EFFORT PST 30 DYS,ADULT MENTAL HEALTH,Original u otra,45952,97.152,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
DSTHOP12,HOW OFTEN FELT HOPELESS IN WORST MONTH,ADULT MENTAL HEALTH,Original u otra,15360,32.474,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
DSTHOP30,HOW OFTEN FELT HOPELESS PAST 30 DAYS,ADULT MENTAL HEALTH,Original u otra,46053,97.366,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
DSTNGD12,HOW OFTEN FELT NO GOOD IN WORST MONTH,ADULT MENTAL HEALTH,Original u otra,15353,32.459,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
DSTNGD30,HOW OFT FELT DOWN/WTHLSS/NO GOOD PST 30 DYS,ADULT MENTAL HEALTH,Original u otra,46049,97.357,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
DSTNRV12,"HOW OFT FELT NERVOUS IN WORST MONTH, PST 12 MOS",ADULT MENTAL HEALTH,Original u otra,15357,32.468,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
DSTNRV30,HOW OFTEN FELT NERVOUS PAST 30 DAYS,ADULT MENTAL HEALTH,Original u otra,46072,97.406,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
DSTRST12,HOW OFTEN FELT RESTLESS IN WORST MONTH,ADULT MENTAL HEALTH,Original u otra,15352,32.457,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
DSTRST30,HOW OFTEN FELT RESTLESS/FIDGETY PST 30 DYS,ADULT MENTAL HEALTH,Original u otra,46053,97.366,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
DSTWORST,MON IN PST 12 MOS FELT WORSE THAN PST 30 DYS,ADULT MENTAL HEALTH,Original u otra,45974,97.199,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
IMPCONCN,DIFFICULTY CONCENTRATING ONE MO IN PST 12 MOS,ADULT MENTAL HEALTH,Original u otra,35694,75.465,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
IMPDYFRQ,HOW MANY DAYS IN WEEK DID YOU HAVE DIFFICULTIES,ADULT MENTAL HEALTH,Original u otra,26515,56.058,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
IMPGOUT,DIFFICULTY GOING OUT ONE MO IN PST 12 MO,ADULT MENTAL HEALTH,Original u otra,35699,75.475,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
IMPGOUTM,EMOTIONAL PROBLEMS KEEP YOU FROM LEAVING HOUSE,ADULT MENTAL HEALTH,Original u otra,1204,2.546,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
IMPHHLD,DIFFICULTY HOUSE RESPONS ONE MO IN PST 12 MO,ADULT MENTAL HEALTH,Original u otra,35713,75.505,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
IMPHHLDM,EMOTIONL PROBS MAKE KEEP YOU FRM TAKING CARE HOUS,ADULT MENTAL HEALTH,Original u otra,618,1.307,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
IMPPEOP,DIFFICULTY DEALING W STRANGERS ONE MO IN PST 12 M,ADULT MENTAL HEALTH,Original u otra,35706,75.49,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
IMPPEOPM,EMOTIONAL PROBLEMS KEEP YOU FROM DEALING W STRAGR,ADULT MENTAL HEALTH,Original u otra,1491,3.152,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
IMPREMEM,DIFFICULTY REMEMBERING ONE MO IN PST 12 MOS,ADULT MENTAL HEALTH,Original u otra,35690,75.456,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
IMPRESP,DIFFICULTY WORK RESPONS ONE MO IN PST 12 MO,ADULT MENTAL HEALTH,Original u otra,35696,75.469,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
IMPRESPM,DID EMOTIONAL PROBS KEEP YOU FROM WORK/SCHOOL,ADULT MENTAL HEALTH,Original u otra,2253,4.763,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
IMPSOC,DIFFICULTY PARTICIPATE IN SOCIAL ACT 1 MO /12 MO,ADULT MENTAL HEALTH,Original u otra,35699,75.475,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
IMPSOCM,EMOTIONAL PROBS KEEP YOU FROM PART IN SOCIAL,ADULT MENTAL HEALTH,Original u otra,2172,4.592,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
IMPWEEKS,NUM WEEKS HAVE DIFFICULTIES BECAUSE OF MENTL HLTH,ADULT MENTAL HEALTH,Original u otra,26596,56.23,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
IMPWORK,DIFFICULTY DOING DAILY WORK ONE MO IN PST 12 MO,ADULT MENTAL HEALTH,Original u otra,33433,70.684,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
IMPYDAYS,HOW MANY DAY IN PAST YR YOU WERE UNABLE TO WORK,ADULT MENTAL HEALTH,Original u otra,26898,56.868,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
KSSLR6MONED,K6 TOTAL SCORE IN PAST MONTH,ADULT MENTAL HEALTH,Original u otra,45821,96.875,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
KSSLR6YRED,K6 TOTAL SCORE IN PAST YEAR,ADULT MENTAL HEALTH,Original u otra,15308,32.364,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
WHODASDAED,ALTERNATIVE WHODAS SCORE,ADULT MENTAL HEALTH,Original u otra,45939,97.125,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
WHODASSCED,WHODAS TOTAL SCORE,ADULT MENTAL HEALTH,Original u otra,45939,97.125,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
IRAMDEIMP,ADULT: MDE WITH SEVERE ROLE IMPAIRMENT - IMP REV,IMPUTED ADULT DEPRESSION,Imputada,47299,100.0,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
IRAMDELT,ADULT: LIFETIME MAJOR DEPRESSIVE EPISODE (MDE) - IMP REV,IMPUTED ADULT DEPRESSION,Imputada,47299,100.0,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
IRAGADANNOY,EASILY ANNOYED OR IRRITABLE LAST 2 WKS - IMP REV,IMPUTED ADULT MENTAL HEALTH,Imputada,47299,100.0,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
IRAGADAWFUL,AFRAID SOMETHING AWFUL MIGHT HAPPEN LAST 2 WKS - IMP REV,IMPUTED ADULT MENTAL HEALTH,Imputada,47299,100.0,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
IRAGADNRVANX,"NERVOUS, ANXIOUS, OR ON EDGE LAST 2 WKS - IMP REV",IMPUTED ADULT MENTAL HEALTH,Imputada,47299,100.0,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
IRAGADNTSTOP,NOT ABLE TO STOP OR CONTROL WORRYING LAST 2 WKS - IMP REV,IMPUTED ADULT MENTAL HEALTH,Imputada,47299,100.0,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
IRAGADRSTLSS,HARD TO SIT STILL BECAUSE RESTLESS LAST 2 WKS - IMP REV,IMPUTED ADULT MENTAL HEALTH,Imputada,47299,100.0,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
IRAGADTRBRLX,HAD TROUBLE RELAXING LAST 2 WKS - IMP REV,IMPUTED ADULT MENTAL HEALTH,Imputada,47299,100.0,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
IRAGADWRYMCH,WORRIED TOO MUCH ABOUT DIFF THINGS LAST 2 WKS - IMP REV,IMPUTED ADULT MENTAL HEALTH,Imputada,47299,100.0,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
IRDSTCHR12,HOW OFTEN FELT COULDN'T BE CHEERED UP WRST MONTH - IMP REV,IMPUTED ADULT MENTAL HEALTH,Imputada,15813,33.432,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
IRDSTCHR30,HOW OFTEN FELT COULDN'T BE CHEERED UP PST 30 DYS - IMP REV,IMPUTED ADULT MENTAL HEALTH,Imputada,47299,100.0,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
IRDSTEFF12,HOW OFTEN FELT EVERYTHING EFFORT WRST MONTH - IMP REV,IMPUTED ADULT MENTAL HEALTH,Imputada,15813,33.432,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
IRDSTEFF30,HOW OFTEN FELT EVERYTHING EFFORT PAST 30 DAYS - IMP REV,IMPUTED ADULT MENTAL HEALTH,Imputada,47299,100.0,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
IRDSTHOP12,HOW OFTEN FELT HOPELESS WRST MONTH - IMP REV,IMPUTED ADULT MENTAL HEALTH,Imputada,15813,33.432,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
IRDSTHOP30,HOW OFTEN FELT HOPELESS PAST 30 DAYS - IMP REV,IMPUTED ADULT MENTAL HEALTH,Imputada,47299,100.0,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
IRDSTNGD12,HOW OFTEN FELT DOWN/WTHLSS/NO GOOD WRST MONTH - IMP REV,IMPUTED ADULT MENTAL HEALTH,Imputada,15813,33.432,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
IRDSTNGD30,HOW OFTEN FELT DOWN/WTHLSS/NO GOOD PAST 30 DAYS - IMP REV,IMPUTED ADULT MENTAL HEALTH,Imputada,47299,100.0,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
IRDSTNRV12,HOW OFTEN FELT NERVOUS WRST MONTH - IMP REV,IMPUTED ADULT MENTAL HEALTH,Imputada,15813,33.432,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
IRDSTNRV30,HOW OFTEN FELT NERVOUS PAST 30 DAYS - IMP REV,IMPUTED ADULT MENTAL HEALTH,Imputada,47299,100.0,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
IRDSTRST12,HOW OFTEN FELT RESTLESS/FIDGETY WRST MONTH - IMP REV,IMPUTED ADULT MENTAL HEALTH,Imputada,15813,33.432,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
IRDSTRST30,HOW OFTEN FELT RESTLESS/FIDGETY PAST 30 DAYS - IMP REV,IMPUTED ADULT MENTAL HEALTH,Imputada,47299,100.0,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
IRDSTWORST,MONTH IN PAST 12 MOS FELT WORSE THAN PAST 30 DAYS - IMP REV,IMPUTED ADULT MENTAL HEALTH,Imputada,47299,100.0,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
IRIMPCONCN,DIFFICULTY CONCENTRATING ONE MO IN PST 12 MOS - IMP REV,IMPUTED ADULT MENTAL HEALTH,Imputada,36841,77.89,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
IRIMPGOUT,DIFFICULTY GOING OUT ONE MO IN PST 12 MOS - IMP REV,IMPUTED ADULT MENTAL HEALTH,Imputada,36841,77.89,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
IRIMPGOUTM,EMOTIONAL PROBLEMS KEEP YOU FROM LEAVING HOUSE - IMP REV,IMPUTED ADULT MENTAL HEALTH,Imputada,1256,2.655,False,False,False,Conservar como predictor principal,Sensibilidad: salud mental próxima a variables objetivo,Temporalidad contemporánea y proximidad conceptual con los resultados
